onset,offset,pitch,velocity
4728,4752,79,64
4728,4776,62,64
4728,4776,69,64
4752,4764,78,64
4764,4776,76,64
4776,4800,78,64
4800,4824,83,64
4824,4848,65,64
4824,4848,73,64
4848,4872,83,64
4872,4896,66,64
4872,4896,73,64
4896,4920,81,64
4920,4932,80,64
4920,4944,73,64
4932,4944,78,64
4944,4956,77,64
4956,4968,75,64
4968,4992,73,64
4992,5004,85,64
5004,5016,83,64
5016,5040,85,64
5040,5064,71,64
5040,5064,76,64
5064,5088,70,64
5064,5088,76,64
5088,5112,85,64
5112,5136,71,64
5112,5136,76,64
5136,5148,74,64
5148,5160,73,64
5160,5184,74,64
5184,5196,83,64
5196,5208,82,64
5208,5232,83,64
5232,5256,69,64
5232,5256,74,64
5256,5280,68,64
5256,5280,74,64
5280,5304,66,64
5280,5304,74,64
5280,5304,83,64
5304,5316,73,64
5304,5328,65,64
5316,5328,75,64
5328,5340,77,64
5340,5352,78,64
5352,5364,80,64
5364,5376,81,64
5376,5388,83,64
5388,5400,80,64
5400,5412,83,64
5400,5424,66,64
5400,5424,73,64
5412,5424,81,64
5424,5436,80,64
5436,5448,78,64
5448,5472,73,64
5472,5496,77,64
5496,5520,78,64
5520,5532,66,64
5532,5544,67,64
5544,5556,66,64
5556,5568,64,64
5568,5580,63,64
5580,5592,61,64
5592,5616,59,64
5616,5640,81,64
5640,5664,59,64
5640,5664,66,64
5640,5664,75,64
5664,5688,81,64
5688,5712,64,64
5688,5712,71,64
5688,5712,81,64
5712,5724,79,64
5724,5736,78,64
5736,5748,79,64
5748,5760,64,64
5760,5772,66,64
5772,5784,67,64
5784,5808,57,64
5808,5832,79,64
5832,5856,57,64
5832,5856,64,64
5832,5856,73,64
5856,5880,79,64
5880,5904,62,64
5880,5904,69,64
5880,5904,79,64
5904,5916,78,64
5916,5928,76,64
5928,5940,78,64
5940,5952,74,64
5952,5964,73,64
5964,5976,71,64
5976,6000,61,64
5976,6000,70,64
6000,6024,76,64
6024,6048,59,64
6024,6048,67,64
6048,6072,76,64
6072,6084,66,64
6072,6096,58,64
6084,6096,73,64
6096,6108,76,64
6108,6120,74,64
6120,6132,76,64
6132,6144,79,64
6144,6156,78,64
6156,6168,76,64
6168,6180,74,64
6180,6192,73,64
6192,6204,71,64
6204,6216,69,64
6216,6228,67,64
6228,6240,70,64
6240,6252,71,64
6252,6264,73,64
6264,6276,74,64
6276,6288,71,64
6288,6300,73,64
6300,6312,70,64
6312,6324,66,64
6324,6336,73,64
6336,6348,78,64
6348,6360,80,64
6360,6372,82,64
6372,6384,83,64
6384,6396,82,64
6396,6408,83,64
6408,6420,85,64
6420,6432,86,64
6432,6444,85,64
6444,6456,86,64
6456,6468,88,64
6468,6480,78,64
6480,6492,70,64
6492,6504,78,64
6504,6516,88,64
6516,6528,78,64
6528,6540,70,64
6540,6552,71,64
6552,6564,73,64
6564,6576,74,64
6576,6588,76,64
6588,6600,78,64
6600,6612,80,64
6612,6624,82,64
6624,6636,83,64
6636,6648,85,64
6648,6660,86,64
6660,6672,77,64
6672,6684,71,64
6684,6696,77,64
6696,6708,86,64
6708,6720,77,64
6720,6732,71,64
6732,6744,73,64
6744,6756,74,64
6756,6768,76,64
6768,6780,74,64
6780,6792,73,64
6792,6804,71,64
6804,6816,69,64
6816,6828,68,64
6828,6840,66,64
6840,6852,65,64
6852,6864,86,64
6864,6876,85,64
6876,6888,83,64
6888,6900,82,64
6900,6912,79,64
6912,6924,78,64
6924,6936,76,64
6936,6948,74,64
6948,6960,73,64
6960,6972,74,64
6972,6984,71,64
6984,7008,66,64
7008,7032,70,64
7032,7056,59,64
7032,7056,66,64
7032,7056,71,64
7056,7068,74,64
7068,7080,73,64
7080,7104,71,64
7104,7116,59,64
7116,7128,57,64
7128,7152,55,64
7152,7164,74,64
7164,7176,73,64
7176,7188,71,64
7188,7200,70,64
7200,7224,71,64
7224,7248,62,64
7224,7248,71,64
7224,7248,78,64
7248,7260,71,64
7260,7272,70,64
7272,7296,71,64
7296,7308,72,64
7308,7320,71,64
7320,7332,69,64
7332,7344,67,64
7344,7356,66,64
7356,7368,64,64
7368,7380,63,64
7380,7392,72,64
7392,7404,71,64
7404,7416,69,64
7416,7428,67,64
7428,7440,66,64
7440,7452,64,64
7452,7464,66,64
7464,7476,67,64
7476,7488,69,64
7488,7500,71,64
7500,7512,73,64
7512,7524,74,64
7524,7536,78,64
7536,7548,83,64
7548,7560,80,64
7560,7572,77,64
7572,7584,73,64
7584,7596,86,64
7596,7608,85,64
7608,7620,83,64
7620,7632,82,64
7632,7644,83,64
7644,7656,85,64
7656,7680,78,64
7680,7692,85,64
7692,7704,74,64
7704,7728,66,64
7704,7728,76,64
7728,7740,85,64
7740,7752,74,64
7752,7776,68,64
7752,7776,76,64
7776,7788,85,64
7788,7800,74,64
7800,7824,70,64
7800,7824,76,64
7824,7836,79,64
7836,7848,78,64
7848,7908,79,64
7908,7920,78,64
7920,7932,76,64
7932,7944,74,64
7944,7956,73,64
7956,7968,71,64
7968,7980,70,64
7980,7992,73,64
7992,8004,64,64
8004,8016,67,64
8016,8028,66,64
8028,8040,64,64
8040,8052,62,64
8052,8064,61,64
8064,8076,59,64
8076,8088,58,64
8088,8112,59,64
8088,8112,66,64
8088,8112,74,64
8088,8112,83,64
8112,8136,78,64
8136,8160,59,64
8136,8160,66,64
8136,8160,74,64
8136,8160,83,64
8160,8184,78,64
8184,8208,70,64
8184,8208,73,64
8184,8208,79,64
8208,8220,79,64
8220,8232,78,64
8232,8256,76,64
8256,8280,70,64
8256,8280,76,64
8256,8280,79,64
8280,8304,71,64
8280,8304,74,64
8280,8304,78,64
8304,8328,64,64
8304,8328,76,64
8328,8352,66,64
8328,8352,74,64
8352,8364,76,64
8352,8376,66,64
8364,8376,73,64
8376,8448,59,64
8376,8448,66,64
8376,8448,71,64
