onset,offset,pitch,velocity
4368,4392,74,64
4380,4392,79,64
4392,4404,77,64
4404,4416,76,64
4416,4440,58,64
4416,4440,67,64
4416,4440,74,64
4440,4464,76,64
4464,4488,57,64
4464,4488,65,64
4464,4488,72,64
4464,4488,76,64
4488,4500,77,64
4500,4512,76,64
4512,4536,77,64
4536,4548,79,64
4548,4560,77,64
4560,4584,55,64
4560,4584,67,64
4560,4584,72,64
4560,4584,76,64
4584,4596,67,64
4596,4608,65,64
4608,4632,67,64
4632,4644,69,64
4644,4656,67,64
4656,4680,65,64
4656,4680,69,64
4656,4680,76,64
4680,4692,65,64
4692,4704,64,64
4704,4728,65,64
4704,4728,74,64
4728,4740,67,64
4740,4752,65,64
4752,4776,64,64
4752,4776,74,64
4776,4788,72,64
4788,4800,71,64
4800,4824,69,64
4800,4824,72,64
4824,4836,74,64
4836,4848,76,64
4848,4872,62,64
4848,4872,72,64
4848,4872,77,64
4872,4884,77,64
4884,4896,76,64
4896,4920,67,64
4896,4920,71,64
4896,4920,77,64
4920,4932,79,64
4932,4944,77,64
4944,4968,72,64
4944,4968,76,64
4968,4980,60,64
4980,4992,62,64
4992,5004,64,64
5004,5016,67,64
5016,5028,65,64
5028,5040,69,64
5040,5064,67,64
5040,5064,72,64
5040,5064,76,64
5064,5076,58,64
5076,5088,57,64
5088,5112,58,64
5112,5136,67,64
5112,5136,72,64
5112,5136,76,64
5136,5160,57,64
5136,5160,69,64
5136,5160,72,64
5136,5160,77,64
5160,5172,62,64
5172,5184,64,64
5184,5196,65,64
5196,5208,67,64
5208,5220,65,64
5220,5232,67,64
5232,5256,69,64
5232,5256,74,64
5232,5256,78,64
5256,5268,60,64
5268,5280,59,64
5280,5304,60,64
5304,5328,69,64
5304,5328,72,64
5304,5328,78,64
5328,5352,71,64
5328,5352,79,64
5352,5376,59,64
5376,5400,64,64
5376,5424,71,64
5376,5424,79,64
5400,5424,62,64
5424,5448,61,64
5424,5472,64,64
5424,5472,69,64
5424,5472,79,64
5448,5472,57,64
5472,5496,62,64
5472,5520,69,64
5472,5520,77,64
5496,5520,60,64
5520,5544,59,64
5520,5568,67,64
5520,5568,74,64
5520,5568,77,64
5544,5568,55,64
5568,5592,60,64
5568,5616,67,64
5568,5616,72,64
5568,5616,76,64
5592,5616,58,64
5616,5640,57,64
5616,5640,65,64
5616,5640,72,64
5616,5640,76,64
5640,5652,74,64
5652,5664,76,64
5664,5676,77,64
5676,5688,79,64
5688,5700,81,64
5700,5712,72,64
5712,5724,55,64
5712,5724,65,64
5712,5724,71,64
5724,5736,74,64
5736,5748,72,64
5748,5760,71,64
5760,5772,69,64
5772,5784,67,64
5784,5796,65,64
5796,5808,71,64
5808,5820,79,64
5820,5832,71,64
5832,5844,72,64
5844,5856,64,64
5856,5868,62,64
5868,5880,72,64
5880,5892,77,64
5892,5904,71,64
5904,5916,56,64
5904,5916,63,64
5904,5916,72,64
5916,5928,74,64
5928,5940,75,64
5940,5952,77,64
5952,5964,79,64
5964,5976,81,64
5976,5988,83,64
5988,6000,84,64
6000,6012,78,64
6012,6024,75,64
6024,6036,74,64
6036,6048,72,64
6048,6060,71,64
6060,6072,72,64
6072,6084,66,64
6084,6096,57,64
6096,6108,55,64
6108,6120,60,64
6120,6132,64,64
6132,6144,67,64
6144,6156,72,64
6156,6168,76,64
6168,6180,79,64
6180,6192,76,64
6192,6204,72,64
6204,6216,67,64
6216,6228,64,64
6228,6240,60,64
6240,6264,55,64
6264,6288,65,64
6264,6288,71,64
6288,6300,60,64
6288,6300,64,64
6288,6300,72,64
6300,6306,79,64
6306,6312,77,64
6312,6324,76,64
6324,6336,79,64
6336,6348,72,64
6348,6360,76,64
6360,6372,67,64
6372,6384,72,64
6384,6396,64,64
6396,6408,67,64
6408,6420,60,64
6420,6432,64,64
6432,6444,55,64
6444,6456,76,64
6456,6468,74,64
6468,6480,72,64
6480,6486,74,64
6486,6492,79,64
6492,6498,78,64
6498,6504,76,64
6504,6516,74,64
6516,6528,79,64
6528,6540,71,64
6540,6552,74,64
6552,6564,67,64
6564,6576,71,64
6576,6588,62,64
6588,6600,67,64
6600,6612,59,64
6612,6624,62,64
6624,6636,55,64
6636,6648,74,64
6648,6660,72,64
6660,6672,71,64
6672,6684,72,64
6684,6690,81,64
6690,6696,79,64
6696,6708,78,64
6708,6720,81,64
6720,6732,72,64
6732,6744,78,64
6744,6756,69,64
6756,6768,72,64
6768,6780,66,64
6780,6792,69,64
6792,6804,62,64
6804,6816,66,64
6816,6828,69,64
6828,6840,72,64
6840,6852,78,64
6852,6864,81,64
6864,6876,55,64
6876,6888,62,64
6888,6900,66,64
6900,6912,72,64
6912,6924,71,64
6924,6936,67,64
6936,6948,64,64
6948,6960,67,64
6960,6972,61,64
6972,6978,64,64
6978,6984,65,64
6984,6996,67,64
6996,7008,64,64
7008,7020,70,64
7020,7032,67,64
7032,7044,73,64
7044,7056,76,64
7056,7068,65,64
7068,7080,69,64
7080,7092,79,64
7092,7104,73,64
7104,7116,74,64
7116,7128,69,64
7128,7140,70,64
7140,7152,74,64
7152,7164,68,64
7164,7170,71,64
7170,7176,72,64
7176,7188,74,64
7188,7200,71,64
7200,7212,77,64
7212,7224,74,64
7224,7236,80,64
7236,7248,83,64
7248,7260,64,64
7260,7272,72,64
7272,7284,76,64
7284,7296,80,64
7296,7308,81,64
7308,7320,84,64
7320,7332,78,64
7332,7344,81,64
7344,7356,75,64
7356,7362,78,64
7362,7368,79,64
7368,7380,81,64
7380,7392,78,64
7392,7404,75,64
7404,7416,71,64
7416,7428,72,64
7428,7440,63,64
7440,7452,64,64
7452,7464,71,64
7464,7476,75,64
7476,7488,81,64
7488,7500,79,64
7500,7506,83,64
7506,7512,81,64
7512,7524,79,64
7524,7536,76,64
7536,7548,73,64
7548,7554,70,64
7554,7560,69,64
7560,7572,67,64
7572,7584,64,64
7584,7596,61,64
7596,7602,62,64
7602,7608,64,64
7608,7620,57,64
7620,7626,59,64
7626,7632,61,64
7632,7644,62,64
7644,7656,69,64
7656,7668,73,64
7668,7680,79,64
7680,7692,77,64
7692,7698,81,64
7698,7704,79,64
7704,7716,77,64
7716,7728,74,64
7728,7740,71,64
7740,7746,68,64
7746,7752,67,64
7752,7764,65,64
7764,7776,62,64
7776,7788,59,64
7788,7794,60,64
7794,7800,62,64
7800,7812,55,64
7812,7818,57,64
7818,7824,59,64
7824,7836,60,64
7836,7848,67,64
7848,7860,71,64
7860,7872,77,64
7872,7884,76,64
7884,7890,79,64
7890,7896,77,64
7896,7908,76,64
7908,7920,72,64
7920,7932,77,64
7932,7938,74,64
7938,7944,72,64
7944,7956,71,64
7956,7968,74,64
7968,7980,68,64
7980,7986,69,64
7986,7992,71,64
7992,8004,64,64
8004,8010,66,64
8010,8016,68,64
8016,8028,57,64
8028,8040,64,64
8040,8052,68,64
8052,8064,74,64
8064,8076,72,64
8076,8088,69,64
8088,8100,65,64
8100,8112,69,64
8112,8124,59,64
8124,8136,62,64
8136,8148,68,64
8148,8160,76,64
8160,8172,74,64
8172,8184,71,64
8184,8196,68,64
8196,8208,71,64
8208,8220,60,64
8220,8232,64,64
8232,8244,68,64
8244,8256,77,64
8256,8268,76,64
8268,8280,72,64
8280,8292,69,64
8292,8304,72,64
8304,8316,62,64
8316,8322,81,64
8322,8328,79,64
8328,8340,77,64
8340,8352,76,64
8352,8364,74,64
8364,8370,82,64
8370,8376,81,64
8376,8388,82,64
8388,8400,74,64
8400,8412,64,64
8412,8418,74,64
8418,8424,76,64
8424,8436,77,64
8436,8448,74,64
8448,8460,80,64
8460,8472,74,64
8472,8484,83,64
8484,8496,74,64
8496,8508,64,64
8508,8514,72,64
8514,8520,74,64
8520,8532,76,64
8532,8544,72,64
8544,8556,81,64
8556,8568,76,64
8568,8580,84,64
8580,8592,76,64
8592,8604,64,64
8604,8610,71,64
8610,8616,72,64
8616,8628,74,64
8628,8640,71,64
8640,8652,80,64
8652,8664,76,64
8664,8676,86,64
8676,8688,76,64
8688,8700,64,64
8700,8706,69,64
8706,8712,71,64
8712,8724,72,64
8724,8736,75,64
8736,8748,78,64
8748,8760,81,64
8760,8772,84,64
8772,8784,87,64
8784,8796,88,64
8796,8808,83,64
8808,8820,80,64
8820,8832,76,64
8832,8856,64,64
8856,8880,76,64
8880,8904,77,64
8904,8916,76,64
8916,8928,74,64
8928,8952,72,64
8928,8976,69,64
8952,8976,74,64
8976,9000,72,64
8976,9024,76,64
9000,9012,71,64
9012,9024,69,64
9024,9048,68,64
9024,9048,71,64
9048,9072,69,64
9048,9072,72,64
9072,9096,74,64
9072,9120,71,64
9096,9120,72,64
9120,9144,66,64
9120,9144,74,64
9144,9156,76,64
9144,9168,68,64
9156,9168,74,64
9168,9192,69,64
9168,9216,72,64
9192,9216,67,64
9216,9240,69,64
9216,9288,77,64
9240,9252,70,64
9252,9264,69,64
9264,9288,67,64
9288,9300,76,64
9300,9312,77,64
9312,9324,79,64
9324,9336,76,64
9336,9348,77,64
9348,9360,79,64
9360,9384,73,64
9360,9408,67,64
9384,9396,71,64
9396,9408,69,64
9408,9432,65,64
9408,9456,74,64
9408,9456,81,64
9432,9444,64,64
9444,9456,62,64
9456,9480,67,64
9456,9480,74,64
9456,9480,82,64
9480,9492,81,64
9480,9504,69,64
9492,9504,79,64
9504,9528,77,64
9504,9552,62,64
9504,9552,70,64
9528,9552,79,64
9552,9576,65,64
9552,9600,69,64
9552,9600,81,64
9576,9588,64,64
9588,9600,62,64
9600,9624,61,64
9600,9624,64,64
9600,9624,69,64
9600,9624,76,64
9624,9648,62,64
9624,9648,69,64
9624,9648,77,64
9648,9672,73,64
9648,9672,79,64
9648,9696,64,64
9672,9684,74,64
9672,9696,77,64
9684,9696,73,64
9696,9720,71,64
9696,9720,79,64
9696,9744,64,64
9720,9732,81,64
9720,9744,73,64
9732,9744,79,64
9744,9768,74,64
9744,9792,62,64
9744,9792,77,64
9768,9792,72,64
9792,9816,74,64
9792,9840,67,64
9792,9840,82,64
9816,9828,75,64
9828,9840,74,64
9840,9864,82,64
9840,9888,64,64
9840,9888,73,64
9864,9876,81,64
9876,9888,79,64
9888,9900,81,64
9888,9936,63,64
9888,9936,72,64
9900,9912,82,64
9912,9924,81,64
9924,9936,79,64
9936,9960,72,64
9936,9984,62,64
9936,9984,78,64
9960,9972,70,64
9972,9984,69,64
9984,9996,70,64
9984,10032,79,64
9996,10008,74,64
10008,10020,72,64
10020,10032,70,64
10032,10056,79,64
10032,10080,62,64
10032,10080,69,64
10056,10068,77,64
10068,10080,76,64
10080,10104,69,64
10080,10128,62,64
10080,10128,77,64
10104,10128,71,64
10128,10152,64,64
10128,10152,72,64
10128,10176,76,64
10152,10176,62,64
10152,10176,71,64
10176,10200,64,64
10176,10200,72,64
10176,10224,81,64
10200,10212,74,64
10200,10224,66,64
10212,10224,72,64
10224,10248,71,64
10224,10272,67,64
10248,10272,72,64
10272,10296,74,64
10296,10320,67,64
10296,10320,76,64
10320,10344,69,64
10320,10344,77,64
10344,10368,67,64
10344,10368,76,64
10368,10392,69,64
10368,10392,77,64
10392,10404,79,64
10392,10416,71,64
10404,10416,77,64
10416,10440,72,64
10416,10464,76,64
10440,10464,71,64
10464,10488,60,64
10464,10488,64,64
10464,10488,69,64
10464,10488,76,64
10488,10500,74,64
10488,10512,62,64
10500,10512,72,64
10512,10536,64,64
10512,10536,68,64
10512,10536,71,64
10536,10548,62,64
10536,10560,72,64
10548,10560,60,64
10560,10584,59,64
10560,10608,67,64
10560,10608,74,64
10584,10608,60,64
10608,10656,62,64
10608,10656,66,64
10608,10656,69,64
10656,10680,57,64
10656,10704,65,64
10680,10704,59,64
10704,10728,60,64
10704,10752,64,64
10728,10752,59,64
10752,10776,60,64
10752,10800,66,64
10776,10788,62,64
10788,10800,60,64
10800,10824,59,64
10800,10848,67,64
10824,10836,60,64
10836,10848,62,64
10848,10872,64,64
10848,10896,67,64
10872,10896,62,64
10896,10920,69,64
10896,10944,61,64
10920,10932,67,64
10932,10944,65,64
10944,10968,64,64
10944,10992,60,64
10968,10992,66,64
10992,11040,59,64
10992,11040,67,64
11040,11064,62,64
11040,11088,58,64
11064,11088,64,64
11088,11112,65,64
11088,11136,57,64
11112,11136,64,64
11136,11160,65,64
11136,11208,62,64
11160,11172,67,64
11172,11184,65,64
11184,11232,64,64
11208,11220,60,64
11220,11232,59,64
11232,11256,64,64
11232,11280,60,64
11256,11280,66,64
11280,11304,67,64
11280,11328,59,64
11304,11328,66,64
11328,11352,67,64
11328,11400,64,64
11352,11364,69,64
11364,11376,67,64
11376,11424,65,64
11400,11412,62,64
11412,11424,60,64
11424,11448,65,64
11424,11496,62,64
11448,11460,67,64
11460,11472,65,64
11472,11520,64,64
11496,11508,60,64
11508,11520,59,64
11520,11544,64,64
11520,11592,60,64
11544,11556,65,64
11556,11568,64,64
11568,11616,62,64
11592,11604,59,64
11604,11616,57,64
11616,11640,59,64
11616,11664,67,64
11616,11664,74,64
11640,11664,55,64
11664,11688,60,64
11664,11688,67,64
11664,11688,76,64
11688,11700,74,64
11688,11712,62,64
11700,11712,72,64
11712,11736,71,64
11712,11760,64,64
11712,11760,79,64
11736,11760,72,64
11760,11808,62,64
11760,11808,74,64
11760,11808,78,64
11808,11832,69,64
11808,11856,77,64
11832,11856,71,64
11856,11880,72,64
11856,11904,69,64
11856,11904,76,64
11880,11904,71,64
11904,11928,72,64
11904,11952,62,64
11904,11952,78,64
11928,11940,74,64
11940,11952,72,64
11952,11976,71,64
11952,12000,67,64
11952,12000,79,64
11976,12000,69,64
12000,12024,71,64
12000,12048,64,64
12000,12048,79,64
12024,12036,72,64
12036,12048,71,64
12048,12072,79,64
12048,12096,61,64
12048,12096,64,64
12048,12096,69,64
12072,12084,77,64
12084,12096,76,64
12096,12120,77,64
12096,12144,62,64
12096,12144,69,64
12120,12132,79,64
12132,12144,77,64
12144,12168,62,64
12144,12192,68,64
12144,12192,71,64
12144,12192,76,64
12168,12180,60,64
12180,12192,59,64
12192,12216,60,64
12192,12240,64,64
12192,12240,69,64
12192,12240,76,64
12216,12228,62,64
12228,12240,60,64
12240,12264,66,64
12240,12288,59,64
12240,12288,75,64
12264,12288,64,64
12288,12312,66,64
12288,12336,59,64
12288,12336,74,64
12312,12336,68,64
12336,12384,57,64
12336,12384,69,64
12336,12384,73,64
12384,12408,64,64
12384,12432,57,64
12384,12432,72,64
12408,12432,66,64
12432,12456,67,64
12432,12480,55,64
12432,12480,71,64
12456,12480,66,64
12480,12504,67,64
12480,12528,57,64
12480,12528,73,64
12504,12516,69,64
12516,12528,67,64
12528,12552,74,64
12528,12576,62,64
12528,12576,66,64
12552,12564,72,64
12564,12576,71,64
12576,12600,69,64
12576,12624,62,64
12576,12624,65,64
12600,12624,71,64
12624,12648,72,64
12624,12672,57,64
12624,12672,64,64
12648,12672,71,64
12672,12696,72,64
12672,12720,62,64
12672,12720,66,64
12696,12708,74,64
12708,12720,72,64
12720,12744,67,64
12720,12768,55,64
12720,12768,71,64
12744,12756,65,64
12756,12768,64,64
12768,12792,62,64
12768,12816,55,64
12768,12816,70,64
12792,12816,64,64
12816,12840,65,64
12816,12864,62,64
12816,12864,69,64
12840,12864,64,64
12864,12888,65,64
12864,12912,55,64
12864,12912,71,64
12888,12900,67,64
12900,12912,65,64
12912,12960,60,64
12912,12960,64,64
12912,12960,72,64
12960,12984,62,64
12960,13008,58,64
12960,13008,74,64
12960,13008,79,64
12984,13008,64,64
13008,13032,57,64
13008,13032,65,64
13008,13032,74,64
13008,13032,81,64
13032,13044,79,64
13032,13056,67,64
13032,13056,74,64
13044,13056,77,64
13056,13080,76,64
13056,13104,57,64
13056,13104,69,64
13056,13104,72,64
13080,13104,78,64
13104,13152,55,64
13104,13152,62,64
13104,13152,71,64
13104,13152,79,64
13152,13176,74,64
13176,13200,76,64
13200,13224,77,64
13224,13248,76,64
13248,13272,69,64
13248,13272,77,64
13272,13284,79,64
13272,13296,71,64
13284,13296,77,64
13296,13320,72,64
13296,13344,76,64
13320,13344,71,64
13344,13368,64,64
13344,13368,72,64
13368,13380,74,64
13368,13392,65,64
13380,13392,72,64
13392,13416,67,64
13392,13440,71,64
13416,13440,65,64
13440,13464,59,64
13440,13464,67,64
13464,13476,69,64
13464,13488,60,64
13476,13488,67,64
13488,13512,62,64
13488,13536,65,64
13512,13536,60,64
13536,13560,62,64
13536,13632,70,64
13560,13572,64,64
13572,13584,62,64
13584,13608,60,64
13608,13632,58,64
13632,13656,60,64
13632,13728,69,64
13656,13668,62,64
13668,13680,60,64
13680,13728,58,64
13728,13752,74,64
13728,13776,58,64
13728,13776,67,64
13752,13776,76,64
13776,13800,77,64
13776,13824,57,64
13776,13824,69,64
13776,13824,74,64
13800,13824,76,64
13824,13848,77,64
13824,13872,55,64
13824,13872,62,64
13824,13872,70,64
13848,13860,79,64
13860,13872,77,64
13872,13896,55,64
13872,13896,67,64
13872,13896,70,64
13872,13896,76,64
13896,13920,57,64
13896,13920,67,64
13896,13920,73,64
13920,13944,65,64
13920,13968,58,64
13920,13968,74,64
13944,13956,67,64
13956,13968,65,64
13968,13992,64,64
13968,14016,55,64
13968,14016,74,64
13992,14016,65,64
14016,14040,67,64
14016,14064,57,64
14016,14064,73,64
14040,14052,69,64
14052,14064,67,64
14064,14112,62,64
14064,14112,66,64
14064,14112,74,64
14112,14160,74,64
14160,14184,76,64
14184,14196,74,64
14196,14208,72,64
14208,14232,71,64
14208,14256,79,64
14232,14256,72,64
14256,14280,83,64
14256,14304,74,64
14280,14292,81,64
14292,14304,79,64
14304,14328,69,64
14304,14328,78,64
14328,14352,71,64
14328,14352,79,64
14352,14376,72,64
14352,14400,81,64
14376,14400,71,64
14400,14424,72,64
14400,14424,76,64
14424,14436,74,64
14424,14448,78,64
14436,14448,72,64
14448,14472,79,64
14448,14496,71,64
14472,14496,78,64
14496,14520,79,64
14496,14544,76,64
14520,14532,81,64
14532,14544,79,64
14544,14568,78,64
14544,14592,76,64
14568,14580,79,64
14580,14592,81,64
14592,14640,67,64
14592,14640,74,64
14592,14640,83,64
14640,14664,69,64
14640,14688,73,64
14640,14688,76,64
14664,14676,67,64
14676,14688,65,64
14688,14712,64,64
14688,14736,72,64
14688,14736,81,64
14712,14736,66,64
14736,14784,67,64
14736,14784,71,64
14748,14760,81,64
14760,14772,79,64
14772,14784,78,64
14784,14808,62,64
14784,14832,55,64
14784,14832,70,64
14784,14832,79,64
14808,14832,64,64
14832,14856,65,64
14832,14880,62,64
14832,14880,69,64
14832,14880,77,64
14856,14880,64,64
14880,14904,65,64
14880,14928,55,64
14880,14928,71,64
14904,14916,67,64
14916,14928,65,64
14928,14952,76,64
14928,14976,60,64
14928,14976,64,64
14928,14976,71,64
14952,14976,75,64
14976,15000,76,64
14976,15024,60,64
14976,15024,64,64
14976,15024,69,64
15000,15012,78,64
15012,15024,76,64
15024,15048,66,64
15024,15072,59,64
15024,15072,75,64
15048,15072,64,64
15072,15096,66,64
15072,15120,59,64
15072,15120,74,64
15072,15120,83,64
15096,15120,68,64
15120,15144,84,64
15120,15168,57,64
15120,15168,69,64
15120,15168,72,64
15144,15156,83,64
15156,15168,81,64
15168,15192,79,64
15168,15216,60,64
15168,15216,64,64
15168,15216,72,64
15192,15216,81,64
15216,15264,55,64
15216,15264,64,64
15216,15264,71,64
15216,15264,83,64
15264,15288,78,64
15264,15312,59,64
15264,15312,66,64
15264,15312,75,64
15288,15312,79,64
15312,15336,81,64
15312,15360,57,64
15312,15360,66,64
15312,15360,73,64
15336,15360,79,64
15360,15384,81,64
15360,15408,59,64
15360,15408,66,64
15360,15408,75,64
15384,15396,83,64
15396,15408,81,64
15408,15432,76,64
15408,15456,64,64
15408,15456,79,64
15432,15456,74,64
15456,15480,64,64
15456,15480,72,64
15456,15528,79,64
15480,15504,62,64
15480,15504,71,64
15504,15552,60,64
15504,15552,64,64
15504,15552,69,64
15528,15540,81,64
15540,15552,79,64
15552,15576,78,64
15576,15588,79,64
15588,15600,76,64
15600,15636,83,64
15600,15648,55,64
15600,15648,64,64
15600,15648,71,64
15636,15648,84,64
15648,15672,83,64
15672,15696,57,64
15672,15696,64,64
15672,15696,72,64
15672,15696,81,64
15696,15744,59,64
15696,15744,64,64
15696,15744,71,64
15696,15744,79,64
15744,15792,63,64
15744,15792,69,64
15744,15792,78,64
15792,15816,64,64
15792,15816,76,64
15816,15828,79,64
15828,15840,77,64
15840,15852,76,64
15852,15864,79,64
15864,15876,74,64
15876,15888,79,64
15888,15900,73,64
15900,15912,82,64
15912,15924,79,64
15924,15936,76,64
15936,15948,73,64
15948,15960,76,64
15960,15972,69,64
15972,15984,73,64
15984,15996,62,64
15996,16008,69,64
16008,16020,73,64
16020,16032,79,64
16032,16044,77,64
16044,16056,76,64
16056,16068,74,64
16068,16080,72,64
16080,16092,71,64
16092,16104,68,64
16104,16116,65,64
16116,16128,62,64
16128,16140,59,64
16140,16152,62,64
16152,16164,55,64
16164,16176,65,64
16176,16188,60,64
16188,16200,64,64
16200,16212,57,64
16212,16224,67,64
16224,16236,62,64
16236,16248,65,64
16248,16260,59,64
16260,16272,69,64
