onset,offset,pitch,velocity
1704,1728,61,64
1704,1728,69,64
1704,1728,76,64
1722,1728,76,64
1728,1746,74,64
1728,1746,77,64
1728,1752,62,64
1728,1752,69,64
1746,1752,73,64
1746,1752,76,64
1752,1770,74,64
1752,1770,77,64
1770,1776,73,64
1770,1776,76,64
1776,1794,74,64
1776,1800,77,64
1794,1800,72,64
1800,1818,77,64
1800,1824,55,64
1800,1824,62,64
1800,1824,71,64
1818,1824,76,64
1824,1842,77,64
1824,1848,55,64
1824,1848,62,64
1824,1848,71,64
1842,1848,81,64
1848,1866,79,64
1848,1872,55,64
1848,1872,62,64
1848,1872,71,64
1866,1872,77,64
1872,1890,64,64
1872,1890,72,64
1872,1896,60,64
1872,1896,76,64
1890,1896,62,64
1890,1896,71,64
1896,1914,64,64
1896,1914,72,64
1914,1920,65,64
1914,1920,74,64
1920,1938,72,64
1920,1944,60,64
1920,1944,67,64
1920,1944,76,64
1938,1944,70,64
1944,1962,65,64
1944,1968,69,64
1944,1968,76,64
1962,1968,64,64
1968,1986,65,64
1968,1986,74,64
1986,1992,64,64
1986,1992,72,64
1986,1992,76,64
1992,2010,62,64
1992,2010,71,64
1992,2016,77,64
2010,2016,60,64
2010,2016,69,64
2016,2034,77,64
2016,2040,59,64
2016,2040,67,64
2016,2040,74,64
2034,2040,76,64
2040,2058,77,64
2058,2064,74,64
2064,2082,60,64
2064,2082,67,64
2064,2082,72,64
2064,2082,76,64
2082,2088,59,64
2082,2088,67,64
2088,2106,66,64
2088,2112,57,64
2106,2112,69,64
2112,2130,72,64
2112,2136,57,64
2112,2136,66,64
2130,2136,76,64
2136,2154,74,64
2136,2160,57,64
2136,2160,66,64
2154,2160,72,64
2160,2178,71,64
2160,2184,55,64
2160,2184,67,64
2178,2184,72,64
2184,2202,65,64
2184,2208,55,64
2184,2208,74,64
2202,2208,64,64
2208,2226,65,64
2208,2232,55,64
2208,2232,74,64
2226,2232,62,64
2232,2250,74,64
2232,2256,55,64
2232,2256,64,64
2250,2256,72,64
2256,2274,64,64
2256,2274,74,64
2256,2280,55,64
2274,2280,62,64
2274,2280,71,64
2280,2298,64,64
2280,2298,72,64
2280,2304,55,64
2298,2304,65,64
2298,2304,74,64
2304,2322,76,64
2304,2328,55,64
2304,2328,67,64
2304,2328,72,64
2322,2328,78,64
2328,2346,78,64
2328,2352,55,64
2328,2352,69,64
2328,2352,72,64
2346,2352,79,64
2352,2370,76,64
2352,2376,55,64
2352,2376,69,64
2352,2376,72,64
2370,2376,78,64
2376,2400,55,64
2376,2400,62,64
2376,2400,71,64
2376,2400,79,64
2400,2418,76,64
2400,2472,79,64
2418,2424,74,64
2424,2442,76,64
2442,2448,74,64
2448,2466,73,64
2466,2472,69,64
2472,2490,74,64
2472,2544,77,64
2490,2496,72,64
2496,2514,74,64
2514,2520,72,64
2520,2538,71,64
2538,2544,67,64
2544,2562,72,64
2544,2592,76,64
2562,2568,70,64
2568,2586,69,64
2586,2592,67,64
2592,2610,76,64
2592,2616,67,64
2592,2616,81,64
2610,2616,74,64
2616,2634,76,64
2634,2640,72,64
2634,2640,81,64
2640,2658,74,64
2640,2658,83,64
2658,2664,76,64
2658,2664,84,64
2664,2700,71,64
2664,2700,79,64
2700,2712,64,64
2700,2712,72,64
2700,2712,81,64
2712,2718,79,64
2712,2736,62,64
2712,2736,71,64
2718,2736,77,64
2736,2745,76,64
2736,2748,60,64
2736,2748,67,64
2736,2748,72,64
2745,2748,77,64
2748,2751,79,64
2751,2754,81,64
2754,2757,78,64
2757,2760,79,64
2760,2778,72,64
2760,2784,67,64
2778,2780,71,64
2780,2782,69,64
2782,2784,71,64
2784,2802,71,64
2784,2808,55,64
2784,2808,62,64
2802,2808,72,64
2808,2832,56,64
2808,2838,62,64
2808,2838,72,64
2838,2844,63,64
2844,2850,65,64
2850,2856,67,64
2856,2862,69,64
2862,2868,71,64
2868,2871,72,64
2871,2874,74,64
2874,2877,75,64
2877,2880,71,64
2880,2910,57,64
2880,2910,66,64
2880,2910,72,64
2910,2916,55,64
2916,2922,57,64
2922,2928,59,64
2928,2934,60,64
2934,2940,62,64
2940,2946,63,64
2946,2949,65,64
2949,2952,67,64
2952,2982,59,64
2952,2982,68,64
2952,2982,74,64
2982,2988,75,64
2988,2994,74,64
2994,3000,72,64
3000,3003,71,64
3003,3006,69,64
3006,3009,67,64
3009,3012,65,64
3012,3015,63,64
3015,3018,65,64
3018,3024,62,64
3024,3042,60,64
3024,3042,63,64
3042,3048,59,64
3042,3048,62,64
3048,3066,60,64
3048,3066,63,64
3066,3072,59,64
3066,3072,62,64
3072,3090,60,64
3072,3090,63,64
3090,3096,62,64
3090,3096,71,64
3096,3108,63,64
3096,3108,72,64
3108,3114,75,64
3108,3120,57,64
3108,3120,66,64
3114,3120,74,64
3120,3144,55,64
3120,3144,67,64
3120,3144,72,64
3144,3162,71,64
3144,3168,62,64
3162,3168,72,64
3168,3180,60,64
3168,3180,64,64
3168,3180,72,64
3180,3192,64,64
3192,3204,69,64
3204,3216,60,64
3216,3228,59,64
3228,3240,69,64
3240,3246,74,64
3246,3252,71,64
3252,3258,69,64
3258,3264,67,64
3264,3270,57,64
3270,3276,67,64
3276,3282,72,64
3282,3288,64,64
3288,3294,66,64
3294,3300,72,64
3300,3306,81,64
3306,3312,72,64
3312,3384,55,64
3312,3384,67,64
3312,3384,71,64
